"NEY";"NE";"Agrarwissenschaften und Veterinärmedizin";;;
"NEY01000";"NEY";"Agrarwissenschaften und Veterinärmedizin";"lkl=ya? or lkl=yb? or lkl=yc? or lkl=yd? or lkl=ye? or lkl=yf? or lkl=yg? or lkl=yh? or lkl=yi? or lkl=yj? or lkl=yk? or lkl=yl? or lkl=ym? or lkl=yn? or lkl=qdc? or lkl=qdh? or lkl=qdj? or lkl=qdk? or lkl=qer 250 or lkl=qfc? or lkl=qfk 560 or lkl=tu? or lkl=tw? or lkl=ty? or lkl=uqm? or lkl=vn? or lkl=vo? or lkl=vp? or lkl=wn? or lkl=zhb 240";;
"NEY01010";"NEY01000";"Agrarwissenschaften und Veterinärmedizin";"lkl=ya? or lkl=yb? or lkl=yc? or lkl=yd? or lkl=ye? or lkl=yf? or lkl=yg? or lkl=yh? or lkl=yi? or lkl=yj? or lkl=yk? or lkl=yl? or lkl=ym? or lkl=yn? or lkl=qdc? or lkl=qdh? or lkl=qdj? or lkl=qdk? or lkl=qer 250 or lkl=qfc? or lkl=qfk 560 or lkl=tu? or lkl=tw? or lkl=ty? or lkl=uqm? or lkl=vn? or lkl=vo? or lkl=vp? or lkl=wn? or lkl=zhb 240";;"page=733"
